node_index,position_nm,domain,is_free_dof,classical_displacement_nm,vqls_displacement_nm,absolute_error_nm
769,769.0,MD,1,38.69462116832474,39.82794536056364,1.1333241922389021
770,770.0,MD,1,38.7449392712744,39.87828909754179,1.1333498262673913
771,771.0,MD,1,38.79525737422406,39.92893341372016,1.1336760394961019
772,772.0,MD,1,38.845575477173725,39.97977684668623,1.1342013695125033
773,773.0,MD,1,38.89589358012339,40.03049816507032,1.1346045849469277
774,774.0,MD,1,38.94621168307306,40.08125280134285,1.1350411182697897
775,775.0,MD,1,38.99652978602273,40.13216626349959,1.135636477476865
776,776.0,MD,1,39.046847888972394,40.183287421363346,1.136439532390952
777,777.0,MD,1,39.09716599192206,40.23404553953789,1.1368795476158269
778,778.0,MD,1,39.14748409487173,40.285390483260166,1.137906388388437
779,779.0,MD,1,39.197802197821396,40.336564308101636,1.1387621102802399
780,780.0,MD,1,39.248120300771056,40.387619915973175,1.1394996152021193
781,781.0,MD,1,39.298438403720716,40.438711009709806,1.1402726059890895
782,782.0,MD,1,39.348756506670384,40.48993731547982,1.1411808088094375
783,783.0,MD,1,39.39907460962005,40.54116075097913,1.14208614135908
784,784.0,MD,1,39.44939271256972,40.59244173343584,1.1430490208661226
785,785.0,MD,1,39.49971081551938,40.64345057428649,1.1437397587671114
786,786.0,MD,1,39.55002891846904,40.69457788900838,1.14454897053934
787,787.0,MD,1,39.6003470214187,40.74556351450148,1.1452164930827777
788,788.0,MD,1,39.650665124368366,40.796412134708014,1.1457470103396474
789,789.0,MD,1,39.70098322731803,40.84715879455583,1.1461755672378047
790,790.0,MD,1,39.75130133026769,40.89765820649205,1.1463568762243668
791,791.0,MD,1,39.80161943321735,40.94822530040833,1.146605867190985
792,792.0,MD,1,39.85193753616701,40.99891969169796,1.1469821555309494
793,793.0,MD,1,39.90225563911667,41.048909441722664,1.1466538026059965
794,794.0,MD,1,39.95257374206633,41.09955644423338,1.1469827021670511
795,795.0,MD,1,40.00289184501599,41.15018929980982,1.1472974547938293
796,796.0,MD,1,40.05320994796565,41.20085186622545,1.1476419182598008
797,797.0,MD,1,40.10352805091531,41.251477824123526,1.147949773208218
798,798.0,MD,1,40.15384615386497,41.30268236201031,1.1488362081453403
799,799.0,MD,1,40.20416425681462,41.353582335153185,1.149418078338563
800,800.0,MD,1,40.25448235976428,41.40419807008608,1.1497157103218
801,801.0,MD,1,40.304800462713935,41.45660365451891,1.151803191804973
802,802.0,MD,1,40.35511856566358,41.50664235808042,1.1515237924168389
803,803.0,MD,1,40.40543666861323,41.556747241911275,1.1513105732980478
804,804.0,MD,1,40.45575477156287,41.60695418176593,1.1511994102030556
805,805.0,MD,1,40.50607287451252,41.657079853718784,1.1510069792062652
806,806.0,MD,1,40.556390977462165,41.70707759752793,1.1506866200657626
807,807.0,MD,1,40.60670908041181,41.75731893450903,1.150609854097219
808,808.0,MD,1,40.65702718336146,41.807848597128306,1.1508214137668489
809,809.0,MD,1,40.70734528631111,41.857907040234664,1.1505617539235544
810,810.0,MD,1,40.75766338926076,41.90960014135138,1.15193675209062
811,811.0,MD,1,40.80798149221042,41.961715883841485,1.1537343916310618
812,812.0,MD,1,40.85829959516008,42.0143342018441,1.156034606684024
813,813.0,MD,1,40.90861769810973,42.0667661004478,1.158148402338071
814,814.0,MD,1,40.95893580105938,42.11977613277515,1.160840331715768
815,815.0,MD,1,41.00925390400904,42.17202417295505,1.162770268946005
816,816.0,MD,1,41.05957200695869,42.223554253458964,1.1639822465002752
817,817.0,MD,1,41.109890109908335,42.27456045806818,1.164670348159845
818,818.0,MD,1,41.16020821285799,42.3242982269273,1.1640900140693091
819,819.0,MD,1,41.210526315807634,42.37441694773719,1.1638906319295543
820,820.0,MD,1,41.26084441875728,42.42490606872168,1.1640616499644025
821,821.0,MD,1,41.31116252170692,42.47550741358976,1.1643448918828412
822,822.0,MD,1,41.36148062465656,42.526482323605975,1.1650016989494176
823,823.0,MD,1,41.4117987276062,42.57693427339343,1.1651355457872299
824,824.0,MD,1,41.462116830555836,42.626852791572816,1.16473596101698
825,825.0,MD,1,41.512434933505475,42.67648468263411,1.1640497491286368
826,826.0,MD,1,41.56275303645512,42.726444331534935,1.1636912950798148
827,827.0,MD,1,41.61307113940477,42.777125482122585,1.1640543427178187
828,828.0,MD,1,41.66338924235441,42.828510192694964,1.165120950340551
829,829.0,MD,1,41.71370734530406,42.87957700822081,1.165869662916748
830,830.0,MD,1,41.764025448253705,42.9313654581628,1.167340009909097
831,831.0,MD,1,41.81434355120335,42.98228438105553,1.1679408298521778
832,832.0,MD,1,41.864661654153004,43.03230937054303,1.1676477163900287
833,833.0,MD,1,41.91497975710265,43.08513375879648,1.170154001693831
834,834.0,MD,1,41.965297860052296,43.13479367817275,1.1694958181204527
835,835.0,MD,1,42.01561596300194,43.18498995127015,1.1693739882682053
836,836.0,MD,1,42.065934065951595,43.23572832349745,1.1697942575458526
837,837.0,MD,1,42.11625216890125,43.28602215795246,1.1697699890512112
838,838.0,MD,1,42.1665702718509,43.33616065036919,1.1695903785182864
839,839.0,MD,1,42.21688837480056,43.38617759174267,1.1692892169421114
840,840.0,MD,1,42.26720647775022,43.43609228786847,1.1688858101182475
841,841.0,MD,1,42.31752458069988,43.484951579410456,1.1674269987105745
842,842.0,MD,1,42.36784268364955,43.53445147390125,1.1666087902517006
843,843.0,MD,1,42.41816078659921,43.583069494261196,1.1649087076619864
844,844.0,MD,1,42.46847888954887,43.63081995773814,1.1623410681892707
845,845.0,MD,1,42.51879699249852,43.68035915606466,1.1615621635661384
846,846.0,MD,1,42.56911509544818,43.729540501132995,1.160425405684812
847,847.0,MD,1,42.61943319839784,43.77940555375307,1.1599723553552295
848,848.0,MD,1,42.6697513013475,43.82997195654873,1.160220655201229
849,849.0,MD,1,42.72006940429716,43.87834920831361,1.1582798040164448
850,854.0,FE,1,42.97165991904545,44.12896661506345,1.1573066960179972
851,859.0,FE,1,43.22325043379374,44.37742364206097,1.1541732082672311
852,864.0,FE,1,43.474840948542024,44.623785697638276,1.1489447490962519
853,869.0,FE,1,43.726431463290304,44.87362437886573,1.147192915575424
854,874.0,FE,1,43.97802197803858,45.124971420644314,1.146949442605731
855,879.0,FE,1,44.22961249278686,45.377115309524996,1.1475028167381325
856,884.0,FE,1,44.481203007535136,45.630032707905585,1.1488297003704488
857,889.0,FE,1,44.73279352228341,45.87554164719753,1.142748124914121
858,894.0,FE,1,44.98438403703168,46.124031385397174,1.139647348365493
859,899.0,FE,1,45.235974551779954,46.37382182883825,1.1378472770582988
860,904.0,FE,1,45.48756506652823,46.62464556266578,1.137080496137557
861,909.0,FE,1,45.7391555812765,46.87516526936273,1.136009688086233
862,914.0,FE,1,45.99074609602478,47.12456188304925,1.1338157870244743
863,919.0,FE,1,46.24233661077305,47.374680298949905,1.132343688176853
864,924.0,FE,1,46.49392712552133,47.62526091931813,1.1313337937967987
865,929.0,FE,1,46.74551764026961,47.87495867307247,1.129441032802859
866,934.0,FE,1,46.997108155017884,48.12269412991416,1.1255859748962749
867,939.0,FE,1,47.248698669766156,48.371021279780855,1.1223226100146988
868,944.0,FE,1,47.500289184514436,48.619826691430525,1.1195375069160889
869,949.0,FE,1,47.751879699262716,48.86970859182134,1.1178288925586273
870,954.0,FE,1,48.003470214010996,49.12347701386965,1.1200067998586576
871,959.0,FE,1,48.25506072875928,49.377353890756055,1.1222931619967724
872,964.0,FE,1,48.50665124350757,49.63113257228241,1.1244813287748414
873,969.0,FE,1,48.758241758255856,49.88545839924454,1.127216640988685
874,974.0,FE,1,49.009832273004136,50.13685638148115,1.1270241084770163
875,979.0,FE,1,49.26142278775242,50.38906909815674,1.127646310404316
876,984.0,FE,1,49.51301330250071,50.64190795596866,1.1288946534679525
877,989.0,FE,1,49.764603817249,50.893931742244625,1.1293279249956285
878,994.0,FE,1,50.016194331997276,51.14561718222601,1.1294228502287353
879,999.0,FE,1,50.267784846745556,51.39647970859253,1.1286948618469737
880,1004.0,FE,1,50.51937536149383,51.64635917724328,1.1269838157494547
881,1009.0,FE,1,50.7709658762421,51.89534316976259,1.1243772935204888
882,1014.0,FE,1,51.022556390990374,52.146155662399856,1.123599271409482
883,1019.0,FE,1,51.27414690573864,52.397022493349034,1.1228755876103946
884,1024.0,FE,1,51.525737420486905,52.6478309123071,1.1220934918201948
885,1029.0,FE,1,51.77732793523517,52.89688579614133,1.1195578609061627
886,1034.0,FE,1,52.02891844998344,53.14528638621138,1.1163679362279382
887,1039.0,FE,1,52.28050896473171,53.39419155554813,1.113682590816424
888,1044.0,FE,1,52.532099479479974,53.64355294608173,1.111453466601759
889,1049.0,FE,1,52.78368999422824,53.88967882785367,1.1059888336254318
890,1054.0,FE,1,53.03528050897651,54.139517057649066,1.104236548672553
891,1059.0,FE,1,53.286871023724785,54.388835274425404,1.1019642507006182
892,1064.0,FE,1,53.53846153847306,54.637263306135964,1.0988017676629056
893,1069.0,FE,1,53.79005205322133,54.88585190199381,1.0957998487724794
894,1074.0,FE,1,54.0416425679696,55.13199042231622,1.0903478543466179
895,1079.0,FE,1,54.29323308271788,55.377427910826,1.0841948281081173
896,1084.0,FE,1,54.54482359746616,55.622449114252554,1.0776255167863908
897,1089.0,FE,1,54.79641411221445,55.866754157861045,1.0703400456465957
898,1094.0,FE,1,55.04800462696274,56.10938089310825,1.0613762661455155
899,1099.0,FE,1,55.29959514171102,56.35064028465751,1.051045142946485
900,1104.0,FE,1,55.55118565645932,56.59024518298693,1.0390595265276161
901,1109.0,FE,1,55.80277617120761,56.83138338231838,1.0286072111107671
902,1114.0,FE,1,56.0543666859559,57.069928733270935,1.0155620473150364
903,1119.0,FE,1,56.305957200704185,57.30773337454565,1.0017761738414634
904,1124.0,FE,1,56.55754771545247,57.54459222128384,0.9870445058313706
905,1129.0,FE,1,56.809138230200766,57.78321101173141,0.9740727815306442
906,1134.0,FE,1,57.06072874494906,58.019546910204504,0.9588181652554439
907,1139.0,FE,1,57.312319259697354,58.25526053161528,0.942941271917924
908,1144.0,FE,1,57.56390977444565,58.49016971900185,0.9262599445562003
909,1149.0,FE,1,57.815500289193935,58.72601505000471,0.9105147608107771
910,1154.0,FE,1,58.06709080394222,58.95868740956222,0.891596605620002
911,1159.0,FE,1,58.3186813186905,59.19124319994739,0.8725618812568854
912,1164.0,FE,1,58.57027183343878,59.423890162315445,0.8536183288766637
913,1169.0,FE,1,58.82186234818706,59.65798413711202,0.8361217889249559
914,1174.0,FE,1,59.07345286293534,59.888609249502736,0.815156386567395
915,1179.0,FE,1,59.32504337768363,60.118098374450234,0.7930549967666067
916,1184.0,FE,1,59.57663389243192,60.346462464913316,0.7698285724813942
917,1189.0,FE,1,59.82822440718022,60.576015358047584,0.7477909508673619
918,1194.0,FE,1,60.07981492192853,60.80402218487908,0.72420726295055
919,1199.0,FE,1,60.33140543667684,61.03245082529629,0.7010453886194483
920,1204.0,FE,1,60.58299595142514,61.261655871439764,0.6786599200146242
921,1209.0,FE,1,60.83458646617345,61.49274950689473,0.6581630407212842
922,1214.0,FE,1,61.08617698092175,61.723216605536045,0.637039624614296
923,1219.0,FE,1,61.33776749567004,61.95441714365772,0.6166496479876784
924,1224.0,FE,1,61.58935801041833,62.186215250381146,0.5968572399628158
925,1229.0,FE,1,61.84094852516662,62.419227226181164,0.5782787010145469
926,1234.0,FE,1,62.09253903991491,62.65374046345317,0.5612014235382574
927,1239.0,FE,1,62.3441295546632,62.8898030746907,0.5456735200274991
928,1244.0,FE,1,62.595720069411485,63.127079748974054,0.5313596795625699
929,1249.0,FE,1,62.84731058415978,63.36625484331628,0.5189442591564983
930,1254.0,FE,1,63.09890109890807,63.605640532894085,0.506739433986013
931,1259.0,FE,1,63.35049161365636,63.84558173122078,0.49509011756442334
932,1264.0,FE,1,63.60208212840466,64.08602899214439,0.4839468637397317
933,1269.0,FE,1,63.85367264315295,64.3267061642467,0.47303352109375396
934,1274.0,FE,1,64.10526315790123,64.56882886782032,0.46356570991908086
935,1279.0,FE,1,64.35685367264952,64.81190763376276,0.4550539611132365
936,1284.0,FE,1,64.60844418739781,65.05568380153564,0.4472396141378283
937,1289.0,FE,1,64.8600347021461,65.29957949515907,0.43954479301297056
938,1294.0,FE,1,65.11162521689438,65.54487590408723,0.433250687192853
939,1299.0,FE,1,65.36321573164267,65.79105016910296,0.42783443746029093
940,1304.0,FE,1,65.61480624639096,66.03796128192198,0.42315503553102474
941,1309.0,FE,1,65.86639676113926,66.28548947601674,0.419092714877479
942,1314.0,FE,1,66.11798727588756,66.53503498471295,0.4170477088253932
943,1319.0,FE,1,66.36957779063584,66.78460846498317,0.4150306743473209
944,1324.0,FE,1,66.62116830538415,67.03415591013935,0.4129876047552017
945,1329.0,FE,1,66.87275882013243,67.28137503935115,0.4086162192187146
946,1334.0,FE,1,67.12434933488072,67.5301910899132,0.4058417550324833
947,1339.0,FE,1,67.37593984962902,67.77987860468302,0.4039387550539999
948,1344.0,FE,1,67.62753036437732,68.03029959726288,0.40276923288556077
949,1349.0,FE,1,67.87912087912564,68.27993666212662,0.4008157830009793
950,1354.0,FE,1,68.13071139387395,68.5295875333287,0.39887613945474243
951,1359.0,FE,1,68.38230190862228,68.77845739422682,0.39615548560453817
952,1364.0,FE,1,68.63389242337063,69.026656538123,0.3927641147523815
953,1369.0,FE,1,68.88548293811897,69.27366731231965,0.38818437420067653
954,1374.0,FE,1,69.13707345286731,69.52151328786177,0.38443983499445267
955,1379.0,FE,1,69.38866396761566,69.7678183181326,0.37915435051694146
956,1384.0,FE,1,69.640254482364,70.01254085593582,0.3722863735718249
957,1389.0,FE,1,69.89184499711234,70.25689552518494,0.36505052807260086
958,1394.0,FE,1,70.1434355118607,70.50014350828233,0.3567079964216333
959,1399.0,FE,1,70.39502602660906,70.74250235018218,0.34747632357311886
960,1404.0,FE,1,70.6466165413574,70.9842083074143,0.337591766056903
961,1409.0,FE,1,70.89820705610575,71.22731582086317,0.32910876475742157
962,1414.0,FE,1,71.14979757085409,71.46739261747003,0.31759504661593496
963,1419.0,FE,1,71.40138808560242,71.70591931328305,0.3045312276806271
964,1424.0,FE,1,71.65297860035075,71.94368771167348,0.2907091113227267
965,1429.0,FE,1,71.90456911509908,72.18320704669395,0.27863793159487216
966,1434.0,FE,1,72.1561596298474,72.42251541701496,0.26635578716756925
967,1439.0,FE,1,72.40775014459571,72.66370107181821,0.2559509272225
968,1444.0,FE,1,72.65934065934402,72.90668100948027,0.24734035013624123
969,1449.0,FE,1,72.91093117409234,73.14952989125851,0.23859871716616965
970,1454.0,FE,1,73.16252168884066,73.39594177300346,0.2334200841628018
971,1459.0,FE,1,73.41411220358897,73.64074772479587,0.22663552120690156
972,1464.0,FE,1,73.66570271833729,73.88401006383728,0.2183073454999942
973,1469.0,FE,1,73.91729323308562,74.12510463429791,0.2078114012122967
974,1474.0,FE,1,74.16888374783393,74.36369916789884,0.19481542006491281
975,1479.0,FE,1,74.42047426258223,74.60257208139282,0.18209781881058973
976,1484.0,FE,1,74.67206477733053,74.84166553543295,0.16960075810241904
977,1489.0,FE,1,74.92365529207883,75.08267276671951,0.1590174746406774
978,1494.0,FE,1,75.17524580682714,75.32020155979298,0.14495575296584207
979,1499.0,FE,1,75.42683632157544,75.55836596210283,0.1315296405273898
980,1504.0,FE,1,75.67842683632374,75.79721976938805,0.11879293306431293
981,1509.0,FE,1,75.93001735107205,76.04059341913371,0.1105760680616612
982,1514.0,FE,1,76.18160786582037,76.28776694900408,0.10615908318371226
983,1519.0,FE,1,76.43319838056868,76.53596145360457,0.10276307303588794
984,1524.0,FE,1,76.684788895317,76.78545903754873,0.10067014223173487
985,1529.0,FE,1,76.93637941006533,77.03489195144726,0.0985125413819361
986,1534.0,FE,1,77.18796992481366,77.28662731300346,0.09865738818980674
987,1539.0,FE,1,77.43956043956199,77.54003158608587,0.100471146523887
988,1544.0,FE,1,77.69115095431033,77.79531093026628,0.10415997595595172
989,1549.0,FE,1,77.94274146905867,78.04901849402715,0.10627702496847746
990,1554.0,FE,1,78.19433198380702,78.30376516549377,0.10943318168675376
991,1559.0,FE,1,78.44592249855535,78.55643118139218,0.11050868283683712
992,1564.0,FE,1,78.69751301330369,78.80752807227447,0.1100150589707738
993,1569.0,FE,1,78.94910352805204,79.05675408822694,0.10765056017490338
994,1574.0,FE,1,79.20069404280038,79.30811442925709,0.1074203864567096
995,1579.0,FE,1,79.45228455754872,79.55800931036762,0.10572475281890092
996,1584.0,FE,1,79.70387507229708,79.80659931886672,0.10272424656963608
997,1589.0,FE,1,79.95546558704542,80.0504377463213,0.09497215927586922
998,1594.0,FE,1,80.20705610179377,80.28758381902149,0.08052771722772434
999,1599.0,FE,1,80.45864661654211,80.5259616859185,0.06731506937639153
1000,1604.0,FE,1,80.71023713129047,80.76559755998696,0.055360428696488384
1001,1609.0,FE,1,80.96182764603883,81.01201286132554,0.050185215286717266
1002,1614.0,FE,1,81.21341816078719,81.26469859456287,0.051280433775687584
1003,1619.0,FE,1,81.46500867553554,81.51653899505146,0.05153031951591913
1004,1624.0,FE,1,81.71659919028392,81.76783153746113,0.05123234717721914
1005,1629.0,FE,1,81.9681897050323,82.01807960898688,0.04988990395457904
1006,1634.0,FE,1,82.21978021978069,82.26855203117519,0.04877181139450215
1007,1639.0,FE,1,82.47137073452909,82.52053811108134,0.04916737655224779
1008,1644.0,FE,1,82.72296124927747,82.77385705201976,0.05089580274228922
1009,1649.0,FE,1,82.97455176402586,83.02312488026986,0.0485731162440004
1010,1654.0,FE,1,83.22614227877423,83.26951675159567,0.04337447282144069
1011,1659.0,FE,1,83.47773279352262,83.51836100734282,0.040628213820198766
1012,1664.0,FE,1,83.72932330827099,83.76961020682371,0.04028689855272205
1013,1669.0,FE,1,83.98091382301936,84.0158072584136,0.03489343539423828
1014,1674.0,FE,1,84.23250433776772,84.2552655626308,0.022761224863074858
1015,1679.0,FE,1,84.48409485251608,84.4996061267662,0.015511274250116003
1016,1684.0,FE,1,84.73568536726445,84.74883611995081,0.013150752686357237
1017,1689.0,FE,1,84.98727588201282,84.9987419989009,0.011466116888072975
1018,1694.0,FE,1,85.23886639676121,85.25127086711487,0.012404470353658326
1019,1699.0,FE,1,85.4904569115096,85.50088427476071,0.010427363251110933
1020,1704.0,FE,1,85.742047426258,85.74782772269772,0.0057802964397239975
1021,1709.0,FE,1,85.99363794100641,85.99822461393214,0.004586672925725566
1022,1714.0,FE,1,86.24522845575483,86.2517119268976,0.006483471142772146
1023,1719.0,FE,1,86.49681897050323,86.50156540192073,0.00474643141750164
1024,1724.0,FE,1,86.74840948525161,86.74800653739527,0.00040294785634387154
1025,1729.0,FE,0,87.0,87.0,0.0
