time_ps,comparison,error_isolated,max_abs_displacement_error_nm,rms_displacement_error_nm,max_abs_velocity_error_nm_per_ps,rms_velocity_error_nm_per_ps
0.05,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.704254123759786e-07,3.008527665789756e-07,2.669978889282415e-05,2.163240110314124e-05
0.052000000000000005,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.299197824897882e-07,3.490239833003978e-07,2.9747185056903935e-05,2.4085919951333882e-05
0.054,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.958659660235943e-07,4.0238322746859894e-07,3.297309176689828e-05,2.668002820161144e-05
0.056,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.686147402856386e-07,4.6120560863480465e-07,3.6374387131027364e-05,2.9411714544746604e-05
0.058,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.485087873239152e-07,5.25758679934614e-07,3.994702351913654e-05,3.2277205280581836e-05
0.06,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.358808636981438e-07,5.963009346703684e-07,4.368603818711431e-05,3.5271975654243195e-05
0.062,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.310519766989519e-07,6.730803172810158e-07,4.758555650040408e-05,3.8390757100114376e-05
0.064,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.34329553779192e-07,7.563327414452133e-07,5.163878854012177e-05,4.162754083719181e-05
0.066,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0460057046355383e-06,8.462806823489803e-07,5.583807542817315e-05,4.4975615071666486e-05
0.068,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.1663554879159412e-06,9.431317862278082e-07,6.017489164020229e-05,4.8427573666771905e-05
0.07,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2956352162367141e-06,1.0470775209090414e-06,6.463986416038736e-05,5.197533669780112e-05
0.07200000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4340808272496515e-06,1.1582918866314105e-06,6.922280550647475e-05,5.561018067407112e-05
0.074,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5819063154147092e-06,1.2769301845646273e-06,7.391274408253407e-05,5.932276746345439e-05
0.076,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7393022102784542e-06,1.4031278351180427e-06,7.869794743187164e-05,6.31031692301182e-05
0.078,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.906434118162945e-06,1.5369992579433247e-06,8.356595394224536e-05,6.694089933709158e-05
0.08,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.083441374683276e-06,1.6786368449158566e-06,8.850362826016284e-05,7.082495896793411e-05
0.082,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.270435735632001e-06,1.8281099801626239e-06,9.349718047436256e-05,7.474386064892432e-05
0.084,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.4675001665621678e-06,1.985464146859232e-06,9.853221546508167e-05,7.868567172534151e-05
0.08600000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.674687723527684e-06,2.150720116067594e-06,0.00010359377848275647,8.263805545990966e-05
0.088,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.8920205225441663e-06,2.323873216637546e-06,0.00010866639950823931,8.658831162785712e-05
0.09,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.119488791108061e-06,2.504892682595455e-06,0.00011373413428194395,9.052341529019126e-05
0.092,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.3570500366109784e-06,2.6937210997486002e-06,0.0001187806227514604,9.44300665172804e-05
0.094,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.6046283089620837e-06,2.8902739373375468e-06,0.0001237891361755561,9.829473296525528e-05
0.096,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.862113561655181e-06,3.094439167705636e-06,0.0001287426263465452,0.00010210369393271067
0.098,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.129361124253182e-06,3.3060769816031597e-06,0.0001336237812989971,0.0001058430882650178
0.1,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.406191282822682e-06,3.525019596499603e-06,0.00013841507928474828,0.00010949896093728827
0.10200000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.692388965929061e-06,3.7510711565333618e-06,0.00014309884155318947,0.00011305730893124872
0.10400000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.987703540277385e-06,3.984007726059915e-06,0.00014765728717416188,0.0001165041281064065
0.106,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.291848724376519e-06,4.2235773802126605e-06,0.00015207259204956525,0.0001198254618429064
0.108,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.604502605468728e-06,4.46950038411975e-06,0.00015632694054610458,0.00012300744542162836
0.11,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.92530777201658e-06,4.721469466704375e-06,0.00016040258327392615,0.00012603635344793362
0.112,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.25387155478354e-06,4.979150183494604e-06,0.0001642818913834762,0.00012889864448619308
0.114,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.589766378246008e-06,5.242181368805914e-06,0.00016794741173123406,0.00013158100589974182
0.116,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.932530223945337e-06,5.510175677916942e-06,0.00017138192284966297,0.00013407039901833839
0.11800000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.281667197326942e-06,5.7827202108969824e-06,0.00017456848669079872,0.00013635410018905946
0.12,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.636648200803897e-06,6.059377219687677e-06,0.00017749050173847952,0.00013841974265834734
0.122,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.996911714256306e-06,6.33968489800458e-06,0.00018013175672620257,0.00014025535830285664
0.124,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.361864673123599e-06,6.6231582456842286e-06,0.00018247647943364642,0.00014184941522527966
0.126,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.730883441996837e-06,6.90929000469334e-06,0.0001845093844366208,0.0001431908540443765
0.128,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.10331489072276e-06,7.197551670427285e-06,0.00018621572436296197,0.0001442691261358909
0.13,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.478477566425038e-06,7.4873945725210564e-06,0.00018758133785113512,0.00014507422909998603
0.132,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.855662936251487e-06,7.778251005914937e-06,0.00018859268491322467,0.00014559673269363282
0.134,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0234136733284008e-05,8.069535433652309e-06,0.00018923689851626374,0.00014582781583113218
0.136,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0613140380010162e-05,8.360645742080794e-06,0.00018950182336308075,0.00014575929410243728
0.138,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0991892480985942e-05,8.650964541691863e-06,0.0001893760504878897,0.00014538364418550682
0.14,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.136959038924596e-05,8.93986051503047e-06,0.00018884895413000952,0.00014469402943458786
0.14200000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.174541185800914e-05,9.22668981812514e-06,0.00018791073438158973,0.00014368432930834626
0.14400000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2118516740298318e-05,9.510797509178637e-06,0.00018655244114459263,0.0001423491561163405
0.146,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2488048740086355e-05,9.791519005419931e-06,0.0001847659998940182,0.00014068387311281136
0.148,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2853137238721425e-05,1.0068181582678282e-05,0.00018254424931753166,0.00013868462118429395
0.15,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.3212899160287318e-05,1.0340105892384358e-05,0.00017988096078294658,0.0001363483341120236
0.152,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.3566440870633849e-05,1.0606607491454376e-05,0.00017677085517326524,0.00013367275345635925
0.154,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.3912860122829336e-05,1.086699839200246e-05,0.00017320962609774365,0.00013065644967130878
0.156,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4251248060645656e-05,1.112058863745955e-05,0.00016919396890816008,0.00012729885022242136
0.158,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4580691209855993e-05,1.1366687858520097e-05,0.00016472157460516862,0.00012360024858632256
0.16,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4900273507306196e-05,1.1604606840230624e-05,0.00015979114872510108,0.0001195618362812049
0.162,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5209078364089926e-05,1.1833659096890582e-05,0.00015440242839186158,0.00011518574301793128
0.164,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5506190727491292e-05,1.2053162431340296e-05,0.00014855618170068335,0.0001104750788700428
0.166,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5790699138555978e-05,1.2262440475941924e-05,0.00014225420553234253,0.00010543399600221174
0.168,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.606169780381337e-05,1.2460824226237703e-05,0.00013549933262869268,0.00010006778806969486
0.17,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.631828869602149e-05,1.2647653576257079e-05,0.00012829544610405696,9.438304417936201e-05
0.17200000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6559583590511177e-05,1.2822278795769167e-05,0.00012064744724483989,8.838785125917204e-05
0.17400000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6784706109313104e-05,1.2984061994768856e-05,0.00011256125940096312,8.20921531333241e-05
0.176,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6992793769514056e-05,1.313237857261036e-05,0.00010404383010047605,7.55083382695719e-05
0.178,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.718299999292367e-05,1.3266618624519019e-05,9.510311170480776e-05,6.865222929120854e-05
0.18,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7354496071983645e-05,1.3386188302393206e-05,8.5748039529987e-05,6.154486593340455e-05
0.182,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7506473112798536e-05,1.3490511142735124e-05,7.598852040744536e-05,5.421591406522193e-05
0.184,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7638143981445198e-05,1.3579029378122737e-05,6.583543432333097e-05,4.6710639805997684e-05
0.186,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.774874517586518e-05,1.365120518404842e-05,5.5300597209990976e-05,3.91054047421502e-05
0.188,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.783753861558067e-05,1.3706521856301935e-05,4.439671985774496e-05,3.1545978932552225e-05
0.19,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7903813451013682e-05,1.374448498292433e-05,3.313741771650627e-05,2.4353579723581008e-05
0.192,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7946887800531462e-05,1.376462355344731e-05,2.327289066507421e-05,1.8334757940526247e-05
0.194,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7966110410207355e-05,1.3766491003339702e-05,2.1721497290086433e-05,1.5393260283427532e-05
0.196,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.796086224705503e-05,1.3749666200698214e-05,2.2667654828036066e-05,1.7535233182046857e-05
0.198,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7930558056027807e-05,1.371375439436278e-05,3.3391843103081076e-05,2.3645222043179922e-05
0.2,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7874647900639577e-05,1.3658388136409501e-05,4.4266235239946716e-05,3.165985792592727e-05
0.202,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7792618525443518e-05,1.3583228080253992e-05,5.5274114115405615e-05,4.058227665137752e-05
0.20400000000000001,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.768399468981153e-05,1.3487963746972646e-05,6.639860548657284e-05,5.0015488421986146e-05
0.20600000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.75483404662646e-05,1.3372314256912351e-05,7.762271613150074e-05,5.978226330029617e-05
0.20800000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7385260447446566e-05,1.3236028992495076e-05,8.892938252881566e-05,6.978971043184153e-05
0.21,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.719440084466204e-05,1.3078888183427914e-05,0.00010030152021792138,7.998119694882577e-05
0.212,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6975450497139395e-05,1.2900703426992663e-05,0.00011172206855893096,9.031737154684883e-05
0.214,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6728141825349784e-05,1.2701318164885259e-05,0.00012365433589480584,0.00010076783017130749
0.216,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.6452251762889315e-05,1.248060813900672e-05,0.0001379450312302341,0.00011130710394921666
0.218,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.614760255398348e-05,1.2238481758896622e-05,0.00015232460445291623,0.00012191261263680463
0.22,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5814062330635724e-05,1.1974880329971056e-05,0.0001667701116738786,0.0001325635783457067
0.222,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.545154582104774e-05,1.1689778359328807e-05,0.00018125825479399157,0.00014324032292103108
0.224,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5060014857773765e-05,1.1383183739240088e-05,0.00019576548163698733,0.00015392392059159952
0.226,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4639478805099186e-05,1.105513788455777e-05,0.00021026802633728955,0.00016459596788567617
0.228,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4189994896975089e-05,1.0705715822997697e-05,0.00022474195406204842,0.0001752384453899812
0.23,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.371166851175682e-05,1.0335026259926049e-05,0.00023916319260913386,0.00018583362706851592
0.232,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.320465335388158e-05,9.94321160750778e-06,0.0002535075789376199,0.00019636403309954283
0.234,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.266915149977961e-05,9.53044796375129e-06,0.0002677509270509848,0.00020681241804611976
0.23600000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2105413413443337e-05,9.096945122859722e-06,0.0002818690431681363,0.00021716174371696665
0.23800000000000002,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.1513737852575368e-05,8.642946594946033e-06,0.000295837780433985,0.00022739518540029478
0.24,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0894471678466258e-05,8.168729684714177e-06,0.00030963308705455467,0.0002374961415928899
0.242,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0248009580961052e-05,7.67460570393294e-06,0.00032323104875260286,0.0002474482455645748
0.244,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.574793742190071e-06,7.160920446922713e-06,0.00033660791938549053,0.0002572353737240495
0.246,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.875313403477851e-06,6.628055109354679e-06,0.00034974016935611016,0.00026684166720385697
0.248,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.150104322084128e-06,6.076428014017595e-06,0.0003626045406968613,0.00027625155953280993
0.25,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.399748189540652e-06,5.506497909386294e-06,0.0003751780662717384,0.00028544978472112896
0.252,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.62487195264138e-06,4.918770296283081e-06,0.00038743811844963415,0.0002944214040966187
0.254,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.826147049809403e-06,4.313810116336274e-06,0.00039936245141598825,0.00030315183046134795
0.256,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.004288575931673e-06,3.692268967150645e-06,0.0004109292369388652,0.0003116268492436626
0.258,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.160054394583904e-06,3.0549494713662576e-06,0.0004221170906738847,0.0003198326348397995
0.26,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.2942441555890156e-06,2.402980772850069e-06,0.000432905119497444,0.0003277557802232331
0.262,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.407698240812668e-06,1.738412896463748e-06,0.0004432729573881737,0.00033538332043726204
0.264,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5012966660772273e-06,1.067121006533521e-06,0.00045320078736772046,0.0003427027483782781
0.266,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.759579076083238e-07,4.3014682430988625e-07,0.00046266937923445176,0.00034970204075641573
0.268,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.608024924616802e-07,4.682314761743012e-07,0.00047166012344867364,0.0003563696824300557
0.27,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4534283129937972e-06,1.1388565236391642e-06,0.00048015505779708256,0.0003626946870643967
0.272,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,2.3039462262210153e-06,1.8630191429317585e-06,0.00048813688566890986,0.00036866661349309234
0.274,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,3.2951242526623598e-06,2.605755972969989e-06,0.0004955890132206722,0.00037427559424986457
0.276,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,4.300115404659403e-06,3.3615289010040578e-06,0.0005024955759985184,0.0003795123585823091
0.278,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,5.317798306154163e-06,4.128210620749605e-06,0.0005088414507473799,0.00038436824736166593
0.28,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,6.3470228710751225e-06,4.904488663948243e-06,0.0005146122824604797,0.0003888352382013488
0.28200000000000003,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,7.386611885008658e-06,5.689318462786314e-06,0.0005197945069667677,0.00039290596895555715
0.28400000000000003,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,8.435362620804257e-06,6.4817595239281975e-06,0.0005243753678977961,0.000396573758890491
0.28600000000000003,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,9.492048473202716e-06,7.280915057491596e-06,0.0005283429261992295,0.00039983262656052984
0.28800000000000003,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.0555420629426021e-05,8.085906621519192e-06,0.0005316860781116525,0.00040267731427143705
0.29,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.1624209787429625e-05,8.895862622912143e-06,0.0005343945790017984,0.00040510331763882266
0.292,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.2697127866070045e-05,9.709912942559e-06,0.0005364590393202098,0.0004071068998141214
0.294,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.3772869747715258e-05,1.052718654955218e-05,0.0005378709408226032,0.0004086851199492424
0.296,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.4850115039135615e-05,1.1346810672780313e-05,0.0005386226457101823,0.0004098358595682733
0.298,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.5927529844478837e-05,1.2167910834646324e-05,0.0005387074026716107,0.00041055784936324703
0.3,Continuous K=2 Carleman vs quadratic-force nonlinear,Carleman truncation,1.7003768539330076e-05,1.2989611383030672e-05,0.0005381193474256196,0.00041085069524477856
0.0,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,0.0,0.0,0.0,0.0
0.002,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.3159191879011378e-06,1.0741980573116281e-06,0.0006579595939505684,0.0005370990286558136
0.004,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.6282316240872766e-06,2.1448332654732687e-06,0.000656156218093069,0.0005353177387076467
0.006,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.934706953570913e-06,3.209703811300757e-06,0.0006532376647418177,0.0005324360860320061
0.008,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,5.233125306652528e-06,4.266620162024383e-06,0.0006492091765408076,0.0005284609203328098
0.01,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,6.5212806058759926e-06,5.3134090602752375e-06,0.0006440776496117314,0.000523401420034712
0.012,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,7.796983842678351e-06,6.347917513532578e-06,0.0006378516184011784,0.0005172691353863173
0.014,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,9.058066317423064e-06,7.368016778916647e-06,0.0006305412373723545,0.0005100780495958427
0.016,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.030238283656476e-05,8.371606344728163e-06,0.0006221582595708486,0.0005018446620846539
0.018000000000000002,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.1527814860792449e-05,9.356617910800152e-06,0.0006127160121138439,0.0004925880994926239
0.02,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.2732273598161162e-05,1.0321019370565775e-05,0.0006022293686843549,0.00048233026211262723
0.022,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.39137030363886e-05,1.1262818798752797e-05,0.0005907147191137191,0.0004710960161624451
0.024,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.5070082908592158e-05,1.2180068449785852e-05,0.0005781899361017792,0.0004589134460190652
0.026000000000000002,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.619943158691871e-05,1.3070868773402214e-05,0.000564674339163275,0.0004458141857253349
0.028,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.7299808898797037e-05,1.393337245571279e-05,0.0005501886559391607,0.0004318338563485281
0.03,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.8369318860627856e-05,1.4765788495889231e-05,0.0005347549809154098,0.0004170126460056551
0.032,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,1.94061123239761e-05,1.5566386331036853e-05,0.0005183967316741214,0.00040139608412469076
0.034,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.040838952959735e-05,1.6333500024622972e-05,0.0005011386028106225,0.0003850360827907047
0.036000000000000004,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.137440256480376e-05,1.706553253711063e-05,0.00048300651760320445,0.00036799234900358594
0.038,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.230245771992108e-05,1.7760960101364557e-05,0.0004640275775586594,0.0003503343170948259
0.04,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.3190917739902492e-05,1.841833673006653e-05,0.0004442300099907065,0.0003321438171847451
0.042,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.4038203967320995e-05,1.9036298887858662e-05,0.0004236431137092517,0.0003135187927777694
0.044,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.484279837339405e-05,1.961357036757908e-05,0.00040229720303652794,0.00029457852018818125
0.046,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.5603245473734132e-05,2.0148967417704492e-05,0.00038022355017004045,0.00027547097454819116
0.048,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.6318154126063475e-05,2.064140417761347e-05,0.00035745432616467177,0.00025638322778464315
0.05,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.6986199207211167e-05,2.1089898488436356e-05,0.0003340225405738459,0.0002375559945129871
0.052000000000000005,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.7606123167120064e-05,2.1493578160793616e-05,0.0003099619799544484,0.00021930344705549216
0.054,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.8176737457853013e-05,2.1851687796911474e-05,0.00028530714536647434,0.000202038590719447
0.056,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.869692383587058e-05,2.2163596284069986e-05,0.00026009318900878375,0.00018630140038152044
0.058,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.9165635536199455e-05,2.2428805099783227e-05,0.00023435585016443744,0.00017277904537391355
0.06,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.95818983173865e-05,2.264695759726609e-05,0.0002081313905935231,0.00016229296787262533
0.062,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.9944811376372837e-05,2.2817849473535905e-05,0.00019877952887761732,0.00015571326158912238
0.064,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.0253548132939262e-05,2.294144066311695e-05,0.0002098427534298966,0.00015377579315233579
0.066,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.050735688336567e-05,2.301786894854613e-05,0.00022101743271338422,0.00015685523432314212
0.068,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.070556132353519e-05,2.304746563636296e-05,0.00023228270436746095,0.00016483683464501588
0.07,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.084756094186292e-05,2.3030773714632932e-05,0.00024361728277099088,0.00017718836075582644
0.07200000000000001,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.093283128266337e-05,2.2968568986203664e-05,0.0002549994806903071,0.00019316753798426817
0.074,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.096092408114669e-05,2.2861884760861553e-05,0.0002664072318906618,0.00021201894914616793
0.076,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.09314672711173e-05,2.2712040787248462e-05,0.00029254651973077,0.00023308317326909875
0.078,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.0844164867040516e-05,2.2520677208056262e-05,0.0003328605786528521,0.0002558278430138509
0.08,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.0698796722352165e-05,2.2289794420118115e-05,0.0003732420320263774,0.00027983785541582624
0.082,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.0495218165952492e-05,2.202179979794184e-05,0.00041362980526404164,0.00030479238140072916
0.084,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,3.0233359519439562e-05,2.1719562266365313e-05,0.00045396281366850283,0.00033044180516916
0.08600000000000001,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.9913225497523767e-05,2.1386475637122632e-05,0.0004941800491387593,0.0003565888815081913
0.088,Backward Euler K=2 vs continuous K=2 Carleman,Time discretization,2.953489449455341e-05,2.1026531380262625e-05,0.0005342206663794327,0.0003830745680928952
